					MISSILE 1 (Flight profile)
					
					Diameter - 300 mm
					Length   - 7,500 mm
					Weight   - 599 kg

t       Sref    Fdrag   FT      h       M       x       gamma   Wt      alpha           length  Cd      Flift 

168	0.03736	1406	0.101	12981	2.779	133945	-4.482	214	5.949E-443	4.4	0.4178	0
169	0.03736	1402	0.101	12912	2.76	134760	-5.167	214	6.066E-533	4.4	0.4181	0
170	0.03736	1401	0.101	12835	2.741	135568	-5.856	214	6.158E-623	4.4	0.4183	0
171	0.03736	1402	0.101	12747	2.722	136370	-6.549	214	6.226E-713	4.4	0.4185	0
172	0.03736	1404	0.101	12651	2.704	137165	-7.245	214	2.557E-159	4.4	0.4186	0
173	0.03736	1409	0.101	12546	2.686	137954	-7.945	214	9.815E-240	4.4	0.4187	0
174	0.03736	1416	0.101	12432	2.669	138736	-8.649	214	3.766E-320	4.4	0.4188	0
175	0.03736	1425	0.101	12309	2.651	139511	-9.355	214	1.445E-400	4.4	0.4188	0
176	0.03736	1436	0.101	12178	2.634	140280	-10.07	214	5.547E-481	4.4	0.4187	0
177	0.03736	1449	0.101	12037	2.617	141043	-10.78	214	2.129E-561	4.4	0.4186	0
178	0.03736	1464	0.101	11889	2.601	141798	-11.49	214	8.169E-642	4.4	0.4185	0
179	0.03736	1481	0.101	11731	2.584	142547	-12.21	214	3.135E-722	4.4	0.4183	0
180	0.03736	1500	0.101	11566	2.568	143290	-12.93	214	1.203E-802	4.4	0.4181	0
181	0.03736	1521	0.101	11392	2.552	144025	-13.66	214	4.617E-883	4.4	0.4178	0
182	0.03736	1544	0.101	11210	2.536	144754	-14.38	214	1.772E-963	4.4	0.4176	0
183	0.03736	1570	0.101	11020	2.519	145475	-15.11	214	0	4.4	0.4173	0
184	0.03736	1590	0.101	10822	2.496	146190	-15.84	214	0	4.4	0.4172	0
185	0.03736	1611	0.101	10617	2.472	146897	-16.57	214	0	4.4	0.4171	0
186	0.03736	1633	0.101	10404	2.449	147597	-17.31	214	0	4.4	0.417	0
187	0.03736	1656	0.101	10183	2.425	148290	-18.05	214	0	4.4	0.4169	0
188	0.03736	1681	0.101	9955	2.401	148976	-18.78	214	0	4.4	0.4168	0
189	0.03736	1708	0.101	9719	2.378	149654	-19.52	214	0	4.4	0.4166	0
190	0.03736	1736	0.101	9476	2.354	150324	-20.26	214	0	4.4	0.4165	0
191	0.03736	1765	0.101	9227	2.33	150987	-21.01	214	0	4.4	0.4164	0
192	0.03736	1795	0.101	8970	2.306	151642	-21.75	214	0	4.4	0.4163	0
193	0.03736	1827	0.101	8707	2.282	152290	-22.49	214	0	4.4	0.4161	0
194	0.03736	1860	0.101	8437	2.257	152929	-23.24	214	0	4.4	0.416	0
195	0.03736	1894	0.101	8161	2.233	153561	-23.99	214	0	4.4	0.4159	0
196	0.03736	1930	0.101	7879	2.209	154184	-24.74	214	0	4.4	0.4158	0
197	0.03736	1966	0.101	7591	2.184	154799	-25.48	214	0	4.4	0.4157	0
198	0.03736	2004	0.101	7297	2.159	155406	-26.23	214	0	4.4	0.4156	0
199	0.03736	2042	0.101	6997	2.134	156005	-26.98	214	0	4.4	0.4156	0
200	0.03736	2081	0.101	6691	2.11	156595	-27.74	214	0	4.4	0.4155	0
201	0.03736	2121	0.101	6381	2.084	157177	-28.49	214	0	4.4	0.4155	0
202	0.03736	2162	0.101	6065	2.059	157749	-29.24	214	0	4.4	0.4155	0
203	0.03736	2204	0.101	5745	2.034	158313	-29.99	214	0	4.4	0.4156	0
204	0.03736	2246	0.101	5419	2.008	158868	-30.75	214	0	4.4	0.4156	0
205	0.03736	2288	0.101	5090	1.983	159414	-31.5	214	0	4.4	0.4157	0
206	0.03736	2331	0.101	4756	1.957	159951	-32.25	214	0	4.4	0.4158	0
207	0.03736	2374	0.101	4418	1.931	160479	-33.01	214	0	4.4	0.416	0
208	0.03736	2417	0.101	4076	1.905	160997	-33.77	214	0	4.4	0.4162	0
209	0.03736	2460	0.101	3731	1.879	161506	-34.52	214	0	4.4	0.4164	0
210	0.03736	2503	0.101	3383	1.852	162006	-35.28	214	0	4.4	0.4167	0
211	0.03736	2546	0.101	3031	1.826	162496	-36.04	214	0	4.4	0.417	0
212	0.03736	2588	0.101	2677	1.8	162976	-36.79	214	0	4.4	0.4173	0
213	0.03736	2630	0.101	2320	1.773	163447	-37.55	214	0	4.4	0.4178	0
214	0.03736	2671	0.101	1961	1.746	163907	-38.31	214	0	4.4	0.4182	0
215	0.03736	2711	0.101	1600	1.72	164359	-39.07	214	0	4.4	0.4187	0
216	0.03736	2751	0.101	1236	1.693	164800	-39.83	214	0	4.4	0.4193	0
217	0.03736	2789	0.101	871.8	1.666	165231	-40.59	214	0	4.4	0.4199	0
218	0.03736	2827	0.101	505.8	1.64	165653	-41.35	214	0	4.4	0.4206	0
219	0.03736	2863	0.101	138.7	1.613	166064	-42.11	214	0	4.4	0.4214	0


Abbreviation

CD	- drag coeficient
F_drag	- drag force
F_T	- Thrust
gamma	- flight path angle
h	- altitude
lengtn	- missile length
M_t	- missile total mass
S_ref	- reference area (transversal plan)
X	- range
											
											
